paper_id	affiliation_string	labels	labels_name	dataset
4306169239	Instituto de Investigaciones en Biodiversidad y Medioambiente (INIBIOMA), Universidad Nacional del Comahue-CONICET, Quintral 1250, R8400FRF, San Carlos de Bariloche, Río Negro, Argentina	[70368782]	['70368782 - National University of Comahue']	testeo_ar
4307113256	Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas (INIFTA), CCT-La Plata-CONICET, Universidad Nacional de La Plata, Diag 113 y 64, La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4307726401	Centro de Investigación de Proteínas Vegetales (CIProVe), Departamento de Ciencias Biológicas, Facultad de Ciencias Exactas, Universidad Nacional de La Plata (UNLP), Centro Asociado CICPBA. La Plata, Buenos Aires, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4307758061	Grupo de Fotónica Aplicada, Facultad Regional Delta, Universidad Tecnológica Nacional, San Martín 1171, Campana, B2804GBW, Buenos Aires, Argentina	[128590013]	['128590013 - National Technological University']	testeo_ar
4308517602	Departmento de Matemática, Universidad Nacional del Sur, Bahía Blanca, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4309355196	Becario Posdoctoral, Universidad Nacional de La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4309355196	Instituto de Investigación en Informática LIDI, Facultad de Informática, Universidad Nacional de La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4311840428	Cátedra de Palinología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Calle 64, 3, B1904DZA La Plata, Buenos Aires, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4311840428	División Paleobotánica, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata. Paseo del Bosque s/n, B1900FWA La Plata, Buenos Aires, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4311989058	Departamento de Matemática, Universidad de Buenos Aires, Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4312055642	IMAS - CONICET and Departamento de Matemática, Facultad de Ciencias Exactas y Naturales, Universidad de Buenos Aires, (1428), Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4312076523	Universidad de Buenos Aires [Buenos Aires]	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4312804757	LabSET-INTIA, Universidad Nacional del Centro de la Provincia de Buenos Aires, Tandil, Argentina	[3130805194]	['3130805194 - Universidad Nacional del Centro de la Provincia de Buenos Aires']	testeo_ar
4312823117	a y Ciencias Agropecuarias, Universidad Nacional de San Luis and CONICET, Villa Mercedes, San Luis, Argentina	[73822459]	['73822459 - National University of San Luis']	testeo_ar
4312823117	nica Aplicada, IITEMA, Universidad Nacional de Rio Cuarto and CONICET, Cordoba, Argentina	[15366983]	['15366983 - National University of Río Cuarto']	testeo_ar
4313462194	CEDLAS-IIE-FCE-Universidad Nacional de La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4313574193	Instituto de Investigaciones Biotecnológicas, Universidad Nacional de San Martín, Buenos Aires, Argentina	[228664971]	['228664971 - National University of General San Martín']	testeo_ar
4313595452	UIDI-CONICET Universidad Tecnológica Nacional, Argentina	[128590013]	['128590013 - National Technological University']	testeo_ar
4313595452	DIEC- CONICET Universidad Nacional del Sur, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4313595452	PLAPIQUI—CONICET Universidad Nacional del Sur, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4313597377	Centro de Investigaciones Jurídicas y Sociales, Consejo Nacional de Investigaciones Científicas y Técnicas Universidad Nacional de Córdoba	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4313597523	Consejo Nacional de Investigaciones Científicas y Técnicas Universidad Nacional de las Artes	[4210150431]	['4210150431 - National University of the Arts']	testeo_ar
4313597523	Universidad Nacional de San Martín	[228664971]	['228664971 - National University of General San Martín']	testeo_ar
4313830015	Universidad Tecnologica Nacional - UTN, Facultad Regional de La Rioja - FRLA y Concepcion del Uruguay - FRCU, Electromechanical Department, La Rioja, Argentina	[128590013]	['128590013 - National Technological University']	testeo_ar
4313854331	CIEDIS-Universidad Nacional de Río Negro/CONICET	[3131897482]	['3131897482 - National University of Río Negro']	testeo_ar
4313888455	Instituto de Investigaciones Fisiológicas y Ecológicas Vinculadas a la Agricultura, Facultad de Agronomía, Universidad de Buenos Aires, Consejo Nacional de Investigaciones Científicas y Técnicas, 1417 Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4313889142	Universidad de Buenos Aires (UBA), Consejo Nacional de Investigaciones Científicas y Técnicas (Conicet) y Consejo Latinoamericano de Ciencias Sociales (Clacso), Buenos Aires, Argentina.	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4313890947	Instituto Multidisciplinario de Biología Vegetal (IMBIV), CONICET and Universidad Nacional de Córdoba, Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4315701099	tica, Universidad Nacional de Rosario, Rosario, Argentina	[4141589]	['4141589 - National University of Rosario']	testeo_ar
4317040653	Laboratorio de Desarrollo Analítico y Quimiometría (LADAQ), Cátedra de Química Analítica I, Facultad de Bioquímica y Ciencias Biológicas, Universidad Nacional del Litoral, Ciudad Universitaria, Santa Fe, Argentina	[3121987637]	['3121987637 - National University of the Littoral']	testeo_ar
4317207078	Instituto de Física del Sur (IFISUR), Departamento de Física, Universidad Nacional del Sur (UNS), CONICET, Av. L. N. Alem 1253, Bahía Blanca B8000CPB, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4317423126	Instituto de Automática, Universidad Nacional de San Juan - CONICET, San Juan, Argentina	[39553462]	['39553462 - National University of San Juan']	testeo_ar
4318204961	Instituto de Física del Sur (IFISUR), Universidad Nacional del Sur (UNS), CONICET, Av. L. N. Alem 1253, B8000CPB Bahía Blanca, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4318204961	Instituto de Química del Sur (INQUISUR),Universidad Nacional del Sur (UNS), CONICET, Av. L. N. Alem 1253, B8000CPB Bahía Blanca, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4318333020	Instituto de Física Rosario, Universidad Nacional de Rosario, 27 de Febrero 210 Bis, 2000, Rosario, Argentina	[4141589]	['4141589 - National University of Rosario']	testeo_ar
4318406781	Universidad Nacional del Litoral, Argentina	[3121987637]	['3121987637 - National University of the Littoral']	testeo_ar
4318464438	Instituto de Desarrollo Tecnológico para la Industria Química (INTEC), Universidad Nacional del Litoral–Conicet, Güemes 3450, Santa Fe 3000, Argentina	[3121987637]	['3121987637 - National University of the Littoral']	testeo_ar
4318485506	Universidad Autónoma de Entre Ríos	[4210142378]	['4210142378 - Universidad Autónoma de Entre Ríos']	testeo_ar
4318763058	Instituto de Ecología, Genética Y Evolución de Buenos Aires, Universidad de Buenos Aires, Buenos Aires, Argentina, Intendente Güiraldes 2160, Buenos Aires, 1428	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4318831830	) Pablo de la Vega. Instituto de Investigaciones Económicas, Facultad de Ciencias Económicas, Universidad Nacional de La Plata, Argentina.	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4318831830	Laborales y Sociales (CEDLAS), Instituto de Investigaciones Económicas, Facultad de Ciencias Económicas, Universidad Nacional de La Plata, and	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4318832689	Departamento de Física, Universidad Nacional de Tucumán, Av. Independencia 1800, San Miguel de Tucumán 4000, Argentina	[127019355]	['127019355 - National University of Tucumán']	testeo_ar
4318976560	Centro Interdisciplinario de Estudios sobre Territorio Economía y Sociedad (CIETES). Universidad Nacional de Río Negro	[3131897482]	['3131897482 - National University of Río Negro']	testeo_ar
4318976560	Universidad Nacional de Chilecito. Departamento de Ciencias Sociales, Jurídicas y Económicas	[3132423661]	['3132423661 - National University of Chilecito']	testeo_ar
4319081082	Programa de Antropología Política y Jurídica, Instituto de Ciencias Antropológicas, Facultad de Filosofía y Letras, Universidad de Buenos Aires/CONICET	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4319081082	Instituto de Ciencias Antropológicas, Facultad de Filosofía y Letras, Universidad de Buenos Aires/CONICET	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4319263817	Laboratorio Ecotono, INIBIOMA, CONICET-Universidad Nacional del Comahue, Bariloche, Argentina	[70368782]	['70368782 - National University of Comahue']	testeo_ar
4319264512	Facultad de Ciencias Exactas, Universidad de Buenos Aires, Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4319456461	INHUS-CONICET - Universidad Nacional de Mar del Plata / CIES (Centro de Investigación y Estudios Sociológicos)	[189075073]	['189075073 - National University of Mar del Plata']	testeo_ar
4319593967	Universidad de Buenos Aires (UBA)	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4319724114	CONICET (Consejo Nacional de Investigaciones Científicas y Técnicas), ISU-FADU-UBA (Instituto Superior de Urbanismo, Territorio y el Ambiente de la Facultad de Arquitectura, Diseño y Urbanismo de la Universidad de Buenos Aires)	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4319788724	CONICET - Universidad de Buenos Aires	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4319995910	Laboratorio de Integración de Señales Celulares, IHEM, Universidad Nacional de Cuyo, CONICET, Mendoza, Argentina, CP 5500	[15881080]	['15881080 - National University of Cuyo']	testeo_ar
4320002154	Universidad Nacional de San Luis (UNSL), Ejército de Los Andes 950, 5700 San Luis, San Luis, Argentina.	[73822459]	['73822459 - National University of San Luis']	testeo_ar
4320011503	Universidad Nacional de Córdoba	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4320497506	Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Centro de Investigaciones para la Transformación (CENIT), Universidad Nacional de San Martín, Argentina	[228664971]	['228664971 - National University of General San Martín']	testeo_ar
4320725944	Universidad Nacional de las Artes	[4210150431]	['4210150431 - National University of the Arts']	testeo_ar
4320886404	Laboratorio de Estadística Aplicada a las Ciencias de la Salud (LEACS), Departamento de Farmacología y Toxicología, Facultad de Medicina Universidad de Buenos Aires  Buenos Aires Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4320921863	Instituto de Investigaciones Marinas y Costeras (CONICET) e Instituto de Geología de Costas y Del Cuaternario (Universidad Nacional de Mar Del Plata y CIC), CC 722-Correo Central (7600), Mar Del Plata, Argentina	[189075073]	['189075073 - National University of Mar del Plata']	testeo_ar
4321015319	Facultad de Ciencias Naturales, Universidad Nacional de Salta, Av. Bolivia 5150, 4400 Salta, Argentina	[10108838]	['10108838 - National University of Salta']	testeo_ar
4321015319	Laboratorio de Ecología Aplicada a la Conservación (LEAC), Instituto de Bio y Geociencias del NOA (IBIGEO), Universidad Nacional de Salta, Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Avenida 9 de julio 14, CP 4405 Rosario de Lerma, Salta, Argentina	[10108838]	['10108838 - National University of Salta']	testeo_ar
4321079052	Facultad de Psicología, Universidad de Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4321079052	Facultad de Psicología, Universidad Nacional de Mar del Plata, Argentina	[189075073]	['189075073 - National University of Mar del Plata']	testeo_ar
4321187268	Universidad de Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4321208114	Farmacognosia, Facultad de Ciencias Bioquímicas Y Farmacéuticas, Universidad Nacional de Rosario-CONICET, Santa Fe, Argentina	[4141589]	['4141589 - National University of Rosario']	testeo_ar
4321248292	Instituto Multidisciplinario de Biología Vegetal (IMBIV), Universidad Nacional de Córdoba (UNC), CONICE, Córdoba X5016GCA, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4321351175	Departamento de Física, Facultad de Ciencias Exactas, Universidad Nacional de La Plata, C.C. 67 (1900), La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4321369072	Instituto de Estudios Andinos, Departamento de Geología, FCEyN Universidad de Buenos Aires, Intendente Güiraldes 2160, C1428EHA Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4321482733	INQUISUR, Departamento de Química, Universidad Nacional del Sur (UNS)-CONICET , Avenida Alem 1253, 8000 Bahía Blanca, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4321606866	Universidad Nacional de Formosa	[4210153210]	['4210153210 - National University of Formosa']	testeo_ar
4321606866	Universidad Nacional del Nordeste	[3017690349]	['3017690349 - National University of the Northeast']	testeo_ar
4321768967	Neumóloga, Hospital Nacional de Clínicas, Universidad Nacional de Córdoba, Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4322490264	Facultad de Agronomía, IFEVA, Universidad de Buenos Aires, CONICET, Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4322493600	Instituto de Ecología Regional (IER), Universidad Nacional de Tucumán (UNT) -Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Tucumán, Argentina	[127019355]	['127019355 - National University of Tucumán']	testeo_ar
4322493600	Facultad de Ciencias Naturales e Instituto Miguel Lillo, Universidad Nacional de Tucumán (UNT), Tucumán, Argentina	[127019355]	['127019355 - National University of Tucumán']	testeo_ar
4322493600	Instituto Multidisciplinario de Biología Vegetal (IMBIV), Universidad Nacional de Córdoba (UNC) -Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4322722683	CONICET, Universidad de Buenos Aires, Universidad Pedag�gica Nacional	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4322745804	FByCB, Universidad Nacional del Litoral, Santa Fe, Argentina.	[3121987637]	['3121987637 - National University of the Littoral']	testeo_ar
4322756537	Facultad de Ingeniería, Universidad Nacional de Entre Ríos	[62318804]	['62318804 - Universidad Nacional de Entre Ríos']	testeo_ar
4322766236	Centro de Estudios en Investigaciones Laborales, CONICET/Facultad de Ciencias Sociales de la Universidad de Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4322766705	Instituto de Investigaciones Gino Germani, Facultad de Ciencias Sociales, Universidad de Buenos Aires / CONICET, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4323030964	Universidad de Buenos Aires. Facultad de Ciencias Económicas, Buenos Aires, Argentina	[24354313]	['24354313 - University of Buenos Aires']	testeo_ar
4323073729	Universidad Nacional del Sur (UNS)-CONICET	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4323309040	Universidad Autónoma de Entre Ríos (UADER), Oro Verde, Entre Ríos	[4210142378]	['4210142378 - Universidad Autónoma de Entre Ríos']	testeo_ar
4323312337	Departamento de Matemática, Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4323314359	Universidad Nacional de Córdoba/CONICET	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4323349626	Instituto de Investigaciones en Ciencia y Tecnología de Materiales (INTEMA) , CONICET-Facultad de Ingeniería/Universidad Nacional de Mar del Plata, Av. J.B. Justo 4302, (7600), Mar del Plata, Argentina	[189075073]	['189075073 - National University of Mar del Plata']	testeo_ar
4323356283	Universidad Nacional de Córdoba	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4323356283	Universidad Nacional de Villa María - Córdoba	[3131778735]	['3131778735 - National University of Villa María']	testeo_ar
4323670010	Instituto Multidisciplinario de Biología Vegetal (IMBIV), CONICET, Universidad Nacional de Córdoba (UNC), Facultad de Ciencias Exactas, Físicas y Naturales. Av. Vélez Sarsfield 299, CC 495, 5000, Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4323820854	Instituto de Estructuras “Ing. Arturo M. Guzmán”, Universidad Nacional de Tucumán, Tucumán, Argentina	[127019355]	['127019355 - National University of Tucumán']	testeo_ar
4323820854	Facultad de Ingeniería, Universidad Nacional de Cuyo, Mendoza, Argentina	[15881080]	['15881080 - National University of Cuyo']	testeo_ar
4323841127	Facultad de Ingeniería, Universidad Nacional del Comahue, Buenos Aires 1400, Q8300, Neuquén, Argentina	[70368782]	['70368782 - National University of Comahue']	testeo_ar
4323841127	Facultad de Ingeniería, Universidad Nacional del Nordeste, Av. Las Heras 727, 3500, Resistencia, Argentina	[3017690349]	['3017690349 - National University of the Northeast']	testeo_ar
4323866996	Instituto de Biodiversidad Neotropical (CONICET-Universidad Nacional de Tucumán)	[127019355]	['127019355 - National University of Tucumán']	testeo_ar
4323907185	Consejo Nacional de Investigaciones Cientificas y Tecnicas, C1033AAJ, Buenos Aires, Argentina Universidad Nacional de Rio Negro, Instituto de Investigaciones en Recursos Naturales, Agroecologia y Desarrollo Rural, 8400, San Carlos de Bariloche, Argentina	[3131897482]	['3131897482 - National University of Río Negro']	testeo_ar
4323979227	Instituto Nacional de Tecnología Agropecuaria (INTA), Estación Experimental Agropecuaria Corrientes. Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste	[3017690349]	['3017690349 - National University of the Northeast']	testeo_ar
4324157301	Laboratorio Ecotono, INIBIOMA-CONICET, Universidad Nacional del Comahue, Black River 8400, Argentina	[70368782]	['70368782 - National University of Comahue']	testeo_ar
4324351364	CIFASIS-CONICET , Facultad de Ciencias Exactas, Ingeniería y Agrimensura, Universidad Nacional de Rosario	[4141589]	['4141589 - National University of Rosario']	testeo_ar
4324351364	Facultad de Ciencias Exactas, Universidad Nacional del Centro de la Provincia de Buenos Aires, CONICET	[3130805194]	['3130805194 - Universidad Nacional del Centro de la Provincia de Buenos Aires']	testeo_ar
4324351364	Facultad de Ciencias Exactas, Ingenier\'ia y Agrimensura, Universidad Nacional de Rosario	[4141589]	['4141589 - National University of Rosario']	testeo_ar
4324351364	Facultad de Ciencias Exactas, Universidad Nacional del Centro de la Provincia de Buenos Aires	[3130805194]	['3130805194 - Universidad Nacional del Centro de la Provincia de Buenos Aires']	testeo_ar
4327611859	Laboratorio de Sólidos Porosos, INFAP, CONICET-Universidad Nacional de San Luis, San Luis, Argentina	[73822459]	['73822459 - National University of San Luis']	testeo_ar
4327639822	Faculty of Psychology, Universidad Nacional de San Luis, San Luis, Argentina	[73822459]	['73822459 - National University of San Luis']	testeo_ar
4327698228	Teaching assistant, Departamento de Ciencias de la Administración, Universidad Nacional del Sur, Buenos Aires, Argentina. Postdoctoral Fellow, National Scientific and Technical Research Council (CONICET)	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4327956040	Departamento de Biología, Facultad de Ciencias Exactas, Físicas y Naturales Universidad Nacional de San Juan  San Juan Argentina	[39553462]	['39553462 - National University of San Juan']	testeo_ar
4328051721	Universidad Nacional de Tres de Febrero (UNTREF)	[3131441329]	['3131441329 - National University of Tres de Febrero']	testeo_ar
4353061684	Facultad de Ciencias Naturales, Universidad Nacional de Salta, Av. Bolivia 5150, 4400 Salta Argentina	[10108838]	['10108838 - National University of Salta']	testeo_ar
4360599482	1Facultad de Ciencias Químicas, Departamento de Química Biológica Ranwel Caputto, Universidad Nacional de Córdoba, X5000HUA Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4360599482	2Centro de Investigaciones en Química Biológica de Córdoba (CIQUIBIC), CONICET, Universidad Nacional de Córdoba, X5000HUA Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4360608163	Instituto Multidisciplinario de Biología Vegetal (CONICET-UNC), Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4360608163	Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4360979781	Facultad de Agronomía y Zootecnia, Cátedra de Terapéutica Vegetal (CTV), Universidad Nacional de Tucumán, Tucumán, Argentina	[127019355]	['127019355 - National University of Tucumán']	testeo_ar
4361004967	Political Science, Escuela de Política y Gobierno, Universidad Nacional de San Martín, Buenos Aires, Argentina	[228664971]	['228664971 - National University of General San Martín']	testeo_ar
4361211734	Departamento de Ciencias Básicas, Facultad de Ingeniería, Universidad Nacional de La Plata (UNLP) 3 , 1900 La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4361215152	FaMAF, Universidad Nacional de Córdoba and CIEM, CONICET, Córdoba, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4361222518	Universidad Nacional de La Plata, Instituto de Fisica (IFLP-CCT-CONICET), C.C. 727, La Plata, 1900, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4361244951	Instituto de Investigaciones en Biodiversidad y Medio Ambiente, Consejo Nacional de Investigaciones Científicas y Técnicas, Universidad Nacional del Comahue (INIBIOMA - CONICET - UNCo) , Rio Negro , Argentina	[70368782]	['70368782 - National University of Comahue']	testeo_ar
4361266364	Universidad Nacional de La Plata, La Plata, Argentina	[874386039]	['874386039 - Universidad Nacional de La Plata']	testeo_ar
4361275880	Universidad Nacional de Río Negro – Argentina.	[3131897482]	['3131897482 - National University of Río Negro']	testeo_ar
4361275880	Universidad Nacional de Río Negro – Argentina	[3131897482]	['3131897482 - National University of Río Negro']	testeo_ar
4361285008	Universidad Nacional de Mar del Plata	[189075073]	['189075073 - National University of Mar del Plata']	testeo_ar
4361831823	Dpto. de Economía, Universidad Nacional del Sur, INMABB-UNS-CONICET, Bahía Blanca, Argentina	[56858762]	['56858762 - Universidad Nacional del Sur']	testeo_ar
4361864468	) Universidad Nacional de La Matanza	[63181348]	['63181348 - Universidad Nacional de La Matanza']	testeo_ar
4362517954	Universidad Nacional de Salta	[10108838]	['10108838 - National University of Salta']	testeo_ar
4362576197	Instituto de Antropología de Córdoba (IDACOR), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Museo de Antropología, Facultad de Filosofía y Humanidades, Universidad Nacional de Córdoba, 174 Hipólito Yrigoyen Av., Córdoba 5000, Argentina	[166401450]	['166401450 - Universidad Nacional de Córdoba']	testeo_ar
4362576237	Instituto de Investigaciones Marinas y Costeras, Consejo Nacional de Investigaciones Científicas y Técnicas-Universidad Nacional de Mar del Plata, CC 1260, Correo Central, B7600WAG, Mar del Plata, Argentina	[189075073]	['189075073 - National University of Mar del Plata']	testeo_ar
